"date","precipitation","temp_max","temp_min","wind","weather"
"28-05-14",0,18.624399601912135,10,3.1703330015934457,"sun"
"29-05-14",0,18.7622275604932,11.1,4.3459241465022656,"sun"
"29-05-14",0,19.37150526999191,11.1,3.8284947300080865,"sun"
"30-05-14",0,11.143245256594406,3.3643386867869696,3.039200486791006,"sun"
"30-05-14",0,14.106681721314317,5.099033202720575,3.4969670951623737,"sun"
"31-05-14",0,23.885442550938752,9.414557449061247,2.5902950339591695,"sun"
"31-05-14",0,23.69931216235637,9.60068783764363,2.46620810823758,"sun"
"01-06-14",0,22.2,10.891757050489119,2.066594359608704,"sun"
"01-06-14",0,22.2,10.6,2.555505374645047,"sun"
"02-06-14",0,23.237613471883392,11.1,2.47486383373993,"sun"
"02-06-14",0,23.168643723974366,11.1,2.55762753123076,"sun"
"03-06-14",0,17.986310371783603,11.1,2.8863103717836016,"sun"
"03-06-14",0,18.3,10.838166003494576,3.042899602096746,"sun"
"04-06-14",0,19.06338431568762,10,2.801969410587426,"sun"
"04-06-14",0,8.378492139304843,1.7586923203810976,2.6,"sun"
"05-06-14",0,22.2,10.3716608595932,2.338056523401133,"sun"
"05-06-14",0,22.673144730743147,10,2.478857455123858,"sun"
"06-06-14",0,25.22905702085657,10.790880850713807,3.123647659714477,"sun"
"06-06-14",0,25,10.883251944954209,3.1433496110091586,"sun"
"07-06-14",0,24.369383771183983,13.3,3.0877535084735936,"sun"
"07-06-14",0,10.554583909290269,3.3244207048302545,2.6700181338288904,"sun"
"08-06-14",0,23.3,12.502980915025757,2.301987276683838,"sun"
"08-06-14",0,22.807068190927925,12.2,2.494345447257661,"sun"
"09-06-14",0,21.366420430341403,13.3,3.422386379772398,"sun"
"09-06-14",0,20.653217119968282,13.3,3.868069728019032,"sun"
"10-06-14",0,20,11.706990516404918,2.3083886196859034,"sun"
"10-06-14",0,15.283714025384409,7.967435663806519,2.7790695903944718,"sun"
"11-06-14",0,23.66876882983886,11.1,2.58438441491943,"sun"
"11-06-14",0,23.71103421091392,11.1,2.605517105456959,"sun"
"14-06-14",0,17.8,11.14396425270362,2.7366368772530176,"sun"
"14-06-14",0,17.8,11.7,2.427871184666634,"sun"
"18-06-14",0,19.365038045725285,11.1,2.513984781709886,"sun"
"18-06-14",0,19.242009037172068,11.1,2.7684018074344134,"sun"
"21-06-14",0,22.2,10.407608479850655,3.5038042399253277,"sun"
"21-06-14",0,17.428218174821538,7.544686457259834,3.256706343512341,"sun"
"22-06-14",0,25.405798018592645,11.1,2.9028990092963216,"sun"
"22-06-14",0,20.97389207394638,8.833807514676405,2.6758915693050684,"sun"
"23-06-14",0,25,13.3,2.418555136188357,"sun"
"23-06-14",0,25,13.3,2.5194475417621516,"sun"
"24-06-14",0,24.4,14.232926970866114,2.6670730291338867,"sun"
"24-06-14",0,23.941121946974903,13.941121946974903,2.316448778789961,"sun"
"25-06-14",0,15.262602487262061,6.4721208058762425,2.521768511379078,"sun"
"25-06-14",0,26.42485980287728,13.9,2.3458566995204535,"sun"
"26-06-14",0,21.405234315828846,14.145638070142628,3.845638070142628,"sun"
"26-06-14",0,21.1,14.4,4.284800966204063,"sun"
"29-06-14",0,20.6,12.8,2.7937587770106496,"sun"
"29-06-14",0,20.701470472539732,12.678235432952324,3.240588189015892,"sun"
"30-06-14",0,25.697221713530713,12.89722171353071,4.244445258350865,"sun"
"30-06-14",0,25.95983930168963,13.15983930168963,3.824257117296595,"sun"
"01-07-14",0,33.425330929200655,15.068362325018539,2.968362325018539,"sun"
"01-07-14",0,34.258984255410134,15.741015744589868,3.18976536190229,"sun"
"02-07-14",0,26.836292131129884,14.036292131129883,3.6727415737740237,"sun"
"02-07-14",0,26.83250741341612,14.032507413416123,3.6734985173167756,"sun"
"03-07-14",0,21.8668012134638,13.9,2.99991927192172,"sun"
"03-07-14",0,21.7,13.9,3.3435106404115773,"sun"
"04-07-14",0,23.9,13.9,2.978730969241157,"sun"
"04-07-14",0,14.64990300214694,6.6659497837303,3.0070450642401885,"sun"
"06-07-14",0,28.9,15,3.0477620698144485,"sun"
"06-07-14",0,28.9,14.500367785103363,2.750183892551681,"sun"
"08-07-14",0,29.47716532669747,15.6,3.3257217755658233,"sun"
"08-07-14",0,30,15.290456515263068,3.242047096052558,"sun"
"09-07-14",0,26.65221499854362,13.9,2.307964166909396,"sun"
"09-07-14",0,27.107583751396987,13.9,2.3815167502793972,"sun"
"11-07-14",0,9.900613396351854,2.6336911478719145,2.5719190632218973,"sun"
"11-07-14",0,13.776881752024817,4.894847688681143,2.503914355227635,"sun"
"12-07-14",0,32.542114590579814,17.04211459057981,2.3244053056653855,"sun"
"12-07-14",0,32.61720335782209,16.28279664217791,2.4781355718813938,"sun"
"13-07-14",0,22.477203038885754,10.636341251999077,2.6,"sun"
"13-07-14",0,29.54503805880051,15,2.5758269901999147,"sun"
"14-07-14",0,27.911927852210102,15,2.6656865773478766,"sun"
"14-07-14",0,27.8,15,2.8,"sun"
"15-07-14",0,31.1,13.9,2.8203022284007346,"sun"
"15-07-14",0,31.1,13.9,2.1326529217695076,"sun"
"16-07-14",0,31.691664082344378,14.4,2.597221360781459,"sun"
"16-07-14",0,31.1,14.23191152327656,2.366382304655312,"sun"
"17-07-14",0,26.876127822934944,14.076127822934945,3.6647744354130114,"sun"
"17-07-14",0,26.74043268288202,13.9,3.6433942439651705,"sun"
"18-07-14",0,24.000967969520534,11.7,2.739419218287679,"sun"
"18-07-14",0,23.9,11.21270028293089,2.718783380488482,"sun"
"20-07-14",0,19.233557549049706,14.799461882280704,2.5336920784795307,"sun"
"20-07-14",0,19.4,14.10036874566848,2.76254609320856,"sun"
"21-07-14",0,23.9,13.52398370194268,2.2373306169904463,"sun"
"21-07-14",0,23.9,12.957798614481424,2.268440277103715,"sun"
"24-07-14",0,20.160346568628956,12.8,3.9672442810482593,"sun"
"24-07-14",0,20.85883869751316,13.058838697513162,4.130554865471048,"sun"
"25-07-14",0,9.532921982186258,2.59280557330729,2.6085029102219743,"sun"
"25-07-14",0,23.254362104138117,12.2,2.5182551583447537,"sun"
"26-07-14",0,26.18601689682564,13.2283192526453,3.628672298941881,"sun"
"26-07-14",0,26.497052482541257,12.96912293121562,3.732350827513752,"sun"
"27-07-14",0,27.882029083948726,15,4.26718836642051,"sun"
"27-07-14",0,28.3,14.931319930653352,4.111446678224441,"sun"
"28-07-14",0,30.519455756030624,15.080544243969376,3.6731519186768744,"sun"
"28-07-14",0,30.471521683250824,15.128478316749176,3.6571738944169416,"sun"
"29-07-14",0,30,15.487373436862809,2.743686718431404,"sun"
"29-07-14",0,30,15.215682928394909,2.6078414641974548,"sun"
"30-07-14",0,29.260152400421596,14.567817119494084,3.3720304800843195,"sun"
"30-07-14",0,16.135652895585658,6.416246055636864,2.897086365709409,"sun"
"31-07-14",0,30.17534338161063,17.021462866286154,4.312328309194685,"sun"
"31-07-14",0,30.435733264436134,17.49884431813291,4.182133367781934,"sun"
"01-08-14",0,8.771885411544524,2.0046638822107834,2.616034941168989,"sun"
"01-08-14",0,29.284484782754017,15.461381739304823,3.3,"sun"
"03-08-14",0,31.17540937706058,13.96284114755048,2.337704688530288,"sun"
"03-08-14",0,31.618765602735273,14.4,2.6406171986323637,"sun"
"04-08-14",0,32.8,16.1,2.3737045305587587,"sun"
"04-08-14",0,30.91007081331178,14.989184478028152,2.6,"sun"
"05-08-14",0,25,14.212459842082145,2.8249839368328584,"sun"
"05-08-14",0,25,13.311274872619213,2.7981208545634644,"sun"
"08-08-14",0,25.6,13.390030079995846,2.9150050133326406,"sun"
"08-08-14",0,25.310166555783784,13.3,2.851694425963964,"sun"
"09-08-14",0,8.50541768546767,1.8510743824338949,2.6163029909101327,"sun"
"09-08-14",0,27.2918373161927,15.676531096827253,3.977550245076396,"sun"
"10-08-14",0,30.97797318855999,13.9,3.09762144915201,"sun"
"10-08-14",0,30.6,14.672887056724147,3.6107873791065854,"sun"
"14-08-14",0,21.537024914758796,15.597575312551086,2.0567497158626478,"sun"
"14-08-14",0,21.40299475398633,16.089019235383454,1.6099825132877688,"sun"
"16-08-14",0,25.6,15.075506343007131,1.7629219525059419,"sun"
"16-08-14",0,25.6,15.929207089935971,2.463365671948777,"sun"
"17-08-14",0,27.834544953833774,15,2.7585460553994703,"sun"
"17-08-14",0,24.74560049955938,12.91674290482768,2.7686728256365063,"sun"
"18-08-14",0,29.234267288356026,15.401120746027233,3.3,"sun"
"18-08-14",0,29.335653665498004,15.522784398597604,3.312869266900399,"sun"
"19-08-14",0,27.2,15.157938505807154,2.915738409891654,"sun"
"19-08-14",0,27.69819680567108,15.10180319432892,2.73213120378072,"sun"
"20-08-14",0,21.7,13.9,3.665491275242664,"sun"
"20-08-14",0,21.7,13.392252705096393,3.261501803397595,"sun"
"21-08-14",0,21.488372350535936,11.488372350535936,1.9589149003572912,"sun"
"21-08-14",0,21.461516252835967,11.461516252835967,1.9410108352239779,"sun"
"22-08-14",0,12.024318449602585,4.469365000986537,2.6716215086462034,"sun"
"22-08-14",0,23.9,13.641915546088198,2.9,"sun"
"23-08-14",0,11.037307474475647,3.412571855825787,2.515775154631519,"sun"
"23-08-14",0,26.872948314933517,13.319998432932765,2.0285246672328148,"sun"
"24-08-14",0,25,13.3,2.535700044507792,"sun"
"24-08-14",0,25,13.3,2.7077996944165066,"sun"
"25-08-14",0,28.9,14.540254012266118,1.9766243312889804,"sun"
"25-08-14",0,28.9,14.4,2.1642536725399326,"sun"
"26-08-14",0,30.953202798471555,15.746797201528448,1.858718880611379,"sun"
"26-08-14",0,31.038447038971825,15.526136446766186,1.923105922056356,"sun"
"27-08-14",0,28.399512897824554,15.182440312678345,2.100487102175448,"sun"
"27-08-14",0,28.4614886059616,15.296062444262928,2.038511394038403,"sun"
"28-08-14",0,23.3,14.321598050129056,2.347041169922566,"sun"
"28-08-14",0,23.803762309902627,13.980198075081145,2.3,"sun"
"29-08-14",0,22.8,14.384087898714085,3.0640479447531375,"sun"
"29-08-14",0,22.564786370083738,15,3.5176068149581314,"sun"
"01-09-14",0,8.599851906941542,1.92189041113674,2.5980009872870564,"sun"
"01-09-14",0,23.486630746017777,12.8,2.437789751327407,"sun"
"03-09-14",0,20.6,12.8,2.7104542211006475,"sun"
"03-09-14",0,18.92861677427285,11.29167855239257,2.6864115184900235,"sun"
"06-09-14",0,32.03789913745965,14.80547896495157,2.8027394824757854,"sun"
"06-09-14",0,27.656891966369955,12.471826910155663,2.8429735393268194,"sun"
"07-09-14",0,28.276378595811472,13.328345685026234,2.0952757191622946,"sun"
"07-09-14",0,28.15926474533735,13.46888230559518,2.07185294906747,"sun"
"08-09-14",0,21.1,13.3,2.762304339892714,"sun"
"08-09-14",0,9.543700913959427,2.827103953275728,2.619432826780616,"sun"
"09-09-14",0,14.510138810292219,7.07594105965595,2.4609670415606217,"sun"
"09-09-14",0,21.56755605466455,13.3,2.3441479817784825,"sun"
"10-09-14",0,22.310773792323676,12.2,3.7707639089557126,"sun"
"10-09-14",0,21.952932812952056,11.952932812952058,3.5541059381328823,"sun"
"11-09-14",0,23.84066438119774,12.494907844289678,4.7915130738161285,"sun"
"11-09-14",0,23.489064324650183,12.303125995263736,4.471876658772893,"sun"
"12-09-14",0,24.857066385012285,11.504978575798521,6.357066385012287,"sun"
"12-09-14",0,24.646531194723238,12.101494948284161,6.146531194723238,"sun"
"13-09-14",0,28.00003982232351,11.01986460410006,3.9000398223235115,"sun"
"13-09-14",0,10.479815374508682,2.604623380421102,2.7743852299606946,"sun"
"14-09-14",0,30.11478735525567,11.795656129379726,1.6852126447443272,"sun"
"14-09-14",0,30.502521075670906,12.118767563059087,1.2974789243290945,"sun"
"15-09-14",0,30.6,13.868646430843098,1.3963113448050701,"sun"
"15-09-14",0,30.648209712418073,12.257851654901687,1.3060613673197603,"sun"
"16-09-14",0,11.385635650119838,4.4082557504648925,2.644397635253523,"sun"
"16-09-14",0,22.201520024943527,13.9,2.8,"sun"
"19-09-14",0,24.1741586290169,16.249541070372857,2.7750764882711905,"sun"
"19-09-14",0,16.35990039923795,9.13990806083503,2.7033320564004866,"sun"
"21-09-14",0,25.787605200731313,12.8,2.7500841605850495,"sun"
"21-09-14",0,22.53404943891533,10.576289256851693,2.919866279526187,"sun"
"30-09-14",0,19.598769130018837,12.034359058317634,2.500615434990581,"sun"
"30-09-14",0,19.4,12.423711734582685,2.6,"sun"
"01-10-14",0,18.19778042614854,11.1,2.2226634886217544,"sun"
"01-10-14",0,17.862470150421785,11.1,2.6250358194938572,"sun"
"02-10-14",0,16.575822065973664,7.888227310592922,2.152658266704126,"sun"
"02-10-14",0,19.4,10.20110646884163,2.033517744806938,"sun"
"03-10-14",0,22.2,8.903857505432047,1.005400507604864,"sun"
"03-10-14",0,8.59789455424827,1.8543050928480245,2.5657099793671057,"sun"
"04-10-14",0,10.529959109170624,3.447356018379967,2.3670191975493378,"sun"
"04-10-14",0,10.723527416159511,3.599032676841407,2.3467956430878125,"sun"
"12-10-14",0,17.8,11.652070071050664,2.147929928949336,"sun"
"12-10-14",0,17.8,11.7,2.5631171226997145,"sun"
"16-10-14",0,20.169704095711005,11.530295904288996,3.228284015951834,"sun"
"16-10-14",0,20.395955717861586,11.304044282138413,3.2659926196435975,"sun"
"19-10-14",0,22.56403755599047,12.8,3.2606729259984113,"sun"
"19-10-14",0,22.790416063059496,12.209583936940506,3.0031946456468352,"sun"
"07-11-14",0,14.4,7.2,2.1482665783267825,"sun"
"07-11-14",0,14.4,7.2,2.2437623384948417,"sun"
"10-11-14",0,11.521080149349347,5.6,4.12968008146328,"sun"
"10-11-14",0,8.978212042986286,2.644652488445183,2.9148841628150612,"sun"
"11-11-14",0,8.267077434343264,0.8876920752985167,6.426152451791101,"sun"
"11-11-14",0,8.52428990492005,0.7707773159454319,5.724663895672592,"sun"
"12-11-14",0,6.820178132811745,0,7.1433230953153695,"sun"
"12-11-14",0,6.910142223983485,0,6.80145954886276,"sun"
"13-11-14",0,7.321063668069346,0.37804994187286567,4.478049941872865,"sun"
"13-11-14",0,6.715304411822931,2.1510258821666217,4.7,"sun"
"14-11-14",0,6.882511711124328,-2.1634976577751344,3.547535133372985,"sun"
"14-11-14",0,7.652233130867618,-1.8944394859692648,4.376663691581559,"sun"
"15-11-14",0,8.3,-1.1760707253816876,3.994458533518394,"sun"
"15-11-14",0,8.3,-0.798309242560863,3.8113014509386005,"sun"
"16-11-14",0,9.215511370822945,-2.016141532192248,4.2,"sun"
"16-11-14",0,9.4,-1.100677886536614,4.290847464860308,"sun"
"17-11-14",0,10.273867135647107,-1.5611717893300037,1.9992578282813152,"sun"
"17-11-14",0,9.8367691457945,-2.1,3.3628591372272063,"sun"
"18-11-14",0,7.217350073015414,-0.4826499269845862,0.9063091174601505,"sun"
"18-11-14",0,7.276240138269472,-0.5127066897115786,1.065186966250522,"sun"
"19-11-14",0,10.197768574930786,2.038887245523355,2.1255578562673034,"sun"
"19-11-14",0,11.1,2.2,2.390988063103964,"sun"
"30-11-14",0,3.2911092946093383,-4.9,4.203556282156264,"sun"
"30-11-14",0,3.1400952869810093,-4.9,4.263961885207596,"sun"
"01-12-14",0,6.0356842057100035,-1.144909587697689,2.3677624826369237,"sun"
"01-12-14",0,3.6358746979910093,-2.8526703172686405,2.755727492370175,"sun"
"03-12-14",0,10.087562606339796,0,3.3810934841505107,"sun"
"03-12-14",0,10,1.0337708817789835,2.660208289291833,"sun"
"07-12-14",0,13.979284441809387,5.679284441809387,2.5475706650856322,"sun"
"07-12-14",0,14.4,6.520242933349871,2.8,"sun"
"12-12-14",0,11.20652833572158,7.395301948822898,3.5224527737973657,"sun"
"12-12-14",0,11.440572004788432,7.824382008778793,3.1323799920192803,"sun"
"15-12-14",0,12.2,6.7,6.6453144904609385,"sun"
"15-12-14",0,12.2,6.7,6.977098599922982,"sun"
"16-12-14",0,10.126567956624145,8.173432043375856,3.9654814663752336,"sun"
"16-12-14",0,10.819710617597599,8.3,4.298076588217309,"sun"
"21-12-14",0,9.624967782657631,4.143829465790739,3.365536941091075,"sun"
"21-12-14",0,13.483879632998448,10.37302525436279,4.3296077398201565,"sun"
"22-12-14",0,10.795102614604314,5.904897385395684,1.8902052292086302,"sun"
"22-12-14",0,10.801225958206064,6.542697108053344,1.4195096167175738,"sun"
"30-12-14",0,4.500574673845966,-2.5943542774659862,2.964401643258018,"sun"
"30-12-14",0,3.4643651562070916,-2.1676797702029202,3.5129831525962456,"sun"
"31-12-14",0,4.2190760283058895,-3.1177618310481314,2.33158107032299,"sun"
"31-12-14",0,6.903629155607556,0.47119365693464843,2.7117096675513954,"sun"
"01-01-15",0,5.760154308221709,-2.909349588782824,1.2830429746334788,"sun"
"01-01-15",0,4.615577232628265,-3.2,2.0203523061431126,"sun"
"29-01-15",0,11.211349879311577,2.8943999504868008,2.823949990716275,"sun"
"29-01-15",0,12.2,4.273822005864205,2.6344121802188534,"sun"
"15-02-15",0,11.830112691772538,3.456135230127047,4.356135230127047,"sun"
"15-02-15",0,12.2,3.8317680378942365,4.834115981052881,"sun"
"17-02-15",0,16.344994179974954,4.4,3.5100116400500943,"sun"
"17-02-15",0,16.69497890856607,4.4,2.8100421828678583,"sun"
"18-02-15",0,12.711748901075374,4.4,2.429417032974875,"sun"
"18-02-15",0,12.39565153546857,4.4,2.828260124713331,"sun"
"21-02-15",0,12.554534553886782,5.6,4.209926274092632,"sun"
"21-02-15",0,8.665529789484248,2.065529789484248,2.778078615389762,"sun"
"22-02-15",0,11.36997194467995,3.9050514347534246,4.53002805532005,"sun"
"22-02-15",0,12.079003704948237,3.3,4.882206668906828,"sun"
"23-02-15",0,8.828801260062448,1.5707374697625127,2.458986330650014,"sun"
"23-02-15",0,12.8,-0.4691398300677351,1.7887781200246309,"sun"
"24-02-15",0,11.0700914211361,2.1864051914255,1.5,"sun"
"24-02-15",0,11.1,1.2060820932935399,1.771068520010853,"sun"
"28-02-15",0,9.680325535849668,2.26628739932294,3.4848240614420942,"sun"
"28-02-15",0,11.857383912726487,3.3,4.483291042907677,"sun"
"01-03-15",0,11.1,1.1,1.907976668986911,"sun"
"01-03-15",0,11.1,1.546709786842686,2.795613049123581,"sun"
"02-03-15",0,11.44786207802677,3.7622528569509206,4.45213792197323,"sun"
"02-03-15",0,11.1,4.883505806040146,5.041752903020073,"sun"
"03-03-15",0,10.819437974896816,0.48276354477299804,1.9683372150619096,"sun"
"03-03-15",0,9.67450048078155,0.4627497596092249,2.1771249599348708,"sun"
"04-03-15",0,12.8,-0.19254920925595453,1.6881997124567107,"sun"
"04-03-15",0,12.8,0.5519021926331058,1.4174901117697796,"sun"
"05-03-15",0,13.3,3.090110755090709,1.822199359163277,"sun"
"05-03-15",0,12.880195772709081,3.7235693000400225,1.6358433818327354,"sun"
"06-03-15",0,15.024088292752316,3.3,1.4642354473395105,"sun"
"06-03-15",0,14.488943616398961,3.1496892989408707,1.3699378597881742,"sun"
"12-03-15",0,17.8,9.745023682349212,2.9124802647089902,"sun"
"12-03-15",0,17.6371420828656,9.4,3.118571041432801,"sun"
"18-03-15",0,15.20888277185302,7.037034488272092,2.5977793070367445,"sun"
"18-03-15",0,15.973382751460008,7.648059301752008,1.9772641479559907,"sun"
"19-03-15",0,16.555942561573648,7.86548065383016,1.639288392298096,"sun"
"19-03-15",0,15.600319587299431,8.29968041270057,1.8999360825401135,"sun"
"26-03-15",0,20.910592160967532,9.627289406838962,2.386355296580519,"sun"
"26-03-15",0,20.19366779156897,10,2.4031661042155155,"sun"
"28-03-15",0,13.681695142377423,7.376582547439201,4.885377389228769,"sun"
"28-03-15",0,14.924277800846294,8.962767988782897,5.7397483646561005,"sun"
"29-03-15",0,15.6,8.9,3.0094892076148794,"sun"
"29-03-15",0,15.751485309113324,8.947339159097915,2.990532168180417,"sun"
"02-04-15",0,13.566683769585726,5.6,2.444447294930954,"sun"
"02-04-15",0,13.3,5.377541807884099,2.3629236346473497,"sun"
"04-04-15",0,8.949867405147144,2.017712953627492,2.4700265189705717,"sun"
"04-04-15",0,11.146238432558667,3.091494344806459,2.0307523134882666,"sun"
"05-04-15",0,16.016698968542944,2.7105201030234807,2.416269072177549,"sun"
"05-04-15",0,15.862397166288654,3.180728560777884,2.856874272933461,"sun"
"08-04-15",0,17.65155813798288,5.723701551680932,1.2484418620171194,"sun"
"08-04-15",0,17.044506718370858,6.1,1.7,"sun"
"09-04-15",0,17.2,6.1,2.1679960843123034,"sun"
"09-04-15",0,16.578446453653,5.792715100682383,2.320951243135292,"sun"
"11-04-15",0,11.198209197852334,5.098209197852333,5.329154794988778,"sun"
"11-04-15",0,12.179789515620907,6.655536934365997,6.979789515620907,"sun"
"12-04-15",0,13.331320652780358,5.6,3.605694664141883,"sun"
"12-04-15",0,13.3,5.6,3.023537761780166,"sun"
"15-04-15",0,13.680051416314232,3.3,2.326683805438077,"sun"
"15-04-15",0,13.96259499370895,3.37511399245074,2.47511399245074,"sun"
"16-04-15",0,17.8,3.9,2.9646980345649196,"sun"
"16-04-15",0,12.07927900973917,2.5752014548869653,2.7989094215652193,"sun"
"17-04-15",0,18.726765959795234,6.273234040204764,3.6314970982190484,"sun"
"17-04-15",0,19.296589468485134,6.1,3.460027246417012,"sun"
"18-04-15",0,19.09947393492116,8.408803964502452,3.9544019822512255,"sun"
"18-04-15",0,18.55552960989407,8.64447039010593,3.785176536631357,"sun"
"19-04-15",0,20.39267389217383,7.935284975652131,3.5447401478260803,"sun"
"19-04-15",0,17.870829691371082,6.634959059613214,3.3477210696383657,"sun"
"20-04-15",0,22.528579178631492,8.297604839175598,3.0523680356141805,"sun"
"20-04-15",0,23.13067345573406,7.9503061162427535,2.7202448929942022,"sun"
"22-04-15",0,13.47103400587595,4.0375907149850185,2.38749175318318,"sun"
"22-04-15",0,15.6,4.958743445285924,2.273745828818315,"sun"
"29-04-15",0,15.412924288506103,6.887692858411865,4.0129242885061025,"sun"
"29-04-15",0,15.219563759792507,6.799801708996594,3.8195637597925067,"sun"
"30-04-15",0,16.85186017225409,7.8,2.0050527742511153,"sun"
"30-04-15",0,16.905809762853686,7.8,1.805809762853685,"sun"
"01-05-15",0,18.892503943885202,8.307496056114797,3.897501314628401,"sun"
"01-05-15",0,18.3,9.171765088385417,3.319528876260417,"sun"
"02-05-15",0,17.9347298927838,7.361675871340559,3.77305402144324,"sun"
"02-05-15",0,17.706780555441238,8.069645202072165,3.646070959585567,"sun"
"03-05-15",0,10.831582783519245,2.955500404834747,2.6,"sun"
"03-05-15",0,15.622188785656956,5.331329397764831,2.6,"sun"
"04-05-15",0,17.563757531317172,7.2,4.351232426926602,"sun"
"04-05-15",0,16.78197019731743,7.61802980268257,5.314008128004337,"sun"
"07-05-15",0,20.3110255449391,5.8591879541159155,2.807350363292733,"sun"
"07-05-15",0,14.228926682661445,3.820916862090272,2.7928106238263886,"sun"
"08-05-15",0,12.10018677500324,3.3077713278859866,2.6974406865385445,"sun"
"08-05-15",0,23.826847205655742,8.373152794344259,3,"sun"
"09-05-15",0,27.36524759814386,9.4,3.386201706897288,"sun"
"09-05-15",0,26.6638569786888,9.419714375260655,2.5638569786887992,"sun"
"10-05-15",0,19.4,11.1,2.7591653823049507,"sun"
"10-05-15",0,19.591059793745135,11.291059793745136,2.8636865979150454,"sun"
"16-05-15",0,16.67665010497753,11.1,2.9021227177293154,"sun"
"16-05-15",0,15.662094878392937,11.1,2.9943550110551875,"sun"
"17-05-15",0,15.577014107641807,7.5347230232443305,2.2722065717278466,"sun"
"17-05-15",0,19.4,11.062366578170703,2.4698932625365635,"sun"
"18-05-15",0,20.52684023325044,9.120914592435238,2.882701508283247,"sun"
"18-05-15",0,25.6,12.226232299608082,2.9825118002612787,"sun"
"19-05-15",0,18.783082841196862,9.52319615014691,2.6,"sun"
"19-05-15",0,21.348784492616723,11.7,2.6,"sun"
"21-05-15",0,19.154118286593594,7.974056813059879,2.286297159347006,"sun"
"21-05-15",0,16.102738170889708,6.210253277970929,2.3744873361014536,"sun"
"22-05-15",0,13.130148649847241,7.450176964103857,3.2325194660514245,"sun"
"22-05-15",0,10.801557956465128,4.678045186268007,2.927584970489481,"sun"
"23-05-15",0,16.589888645551465,11.210111354448536,2.844944322775732,"sun"
"23-05-15",0,16.5003016271351,11.299698372864897,2.8001508135675506,"sun"
"24-05-15",0,17.909564144412954,10.990435855587046,2.7438256577651816,"sun"
"24-05-15",0,17.8,10.889453380740527,2.6578906761481056,"sun"
"25-05-15",0,15.6,11.1,2.96841347433433,"sun"
"25-05-15",0,15.736546610363536,11.1,2.7248266564297343,"sun"
"26-05-15",0,21.36686402527285,11.366864025272848,1.877909350181899,"sun"
"26-05-15",0,21.866511503234438,11.50018619611867,2.033395398706224,"sun"
"27-05-15",0,23.953107238434935,12.146892761565061,2.2468927615650625,"sun"
"27-05-15",0,24.4,11.7,2.4156424566428107,"sun"
"28-05-15",0,27.8,11.97926003729337,1.7909640522107195,"sun"
"28-05-15",0,27.8,11.801117353229023,1.5415642945206316,"sun"
"29-05-15",0,26.028697801833044,12.8,2.5142604396333916,"sun"
"29-05-15",0,25.997940400370062,12.8,2.5204119199259876,"sun"
"30-05-15",0,22.22128502241876,10,2.692904992527081,"sun"
"30-05-15",0,23.266082463922086,10,2.220350521646749,"sun"
"31-05-15",0,18.678507692498496,7.9146752649691585,2.3514129894012337,"sun"
"31-05-15",0,25.308202463895707,11.7,2.1486329226840493,"sun"
"03-06-15",0,20,11.729822673998626,3.0417517435980788,"sun"
"03-06-15",0,20,11.831333456692082,2.973733308661583,"sun"
"04-06-15",0,22.75776055143234,11.735199540473047,3.9,"sun"
"04-06-15",0,22.698852487404885,11.784289593829262,3.9,"sun"
"05-06-15",0,9.265297140389137,2.2823259922999686,2.689185061883779,"sun"
"05-06-15",0,26.7,12.8,4.24532764868188,"sun"
"06-06-15",0,29.108938412251092,13.649273905298688,2.7164246350995627,"sun"
"06-06-15",0,8.586180357699345,1.8573313814839985,2.6,"sun"
"07-06-15",0,30.748138600927255,15.6,3.059255440370902,"sun"
"07-06-15",0,30.61678246212961,15.6,3.0067129848518435,"sun"
"08-06-15",0,30.6,14.224322197340681,3.464864439468136,"sun"
"08-06-15",0,30.6,14.294634165067519,3.4789268330135035,"sun"
"09-06-15",0,28.49155477138767,14.4,2.5638515904625567,"sun"
"09-06-15",0,28.9,14.161304616042411,2.747739076791518,"sun"
"10-06-15",0,25.82782910318812,11.373394923825739,3.0911316412752465,"sun"
"10-06-15",0,25.653404786193192,11.1,3.010680957238638,"sun"
"11-06-15",0,19.883911330518316,8.463277422787092,3.247547838351956,"sun"
"11-06-15",0,24.245045833876034,11.1,3.252073334201656,"sun"
"12-06-15",0,19.790037962164636,11.874968364862802,2.4049810189176823,"sun"
"12-06-15",0,20,11.968303353176676,2.6219640238120117,"sun"
"13-06-15",0,24.267388334902268,9.4,2.379566999058638,"sun"
"13-06-15",0,23.92095988573083,9.425151862877,2.6167679085846665,"sun"
"14-06-15",0,27.70360695928298,11.78032753393085,3.5232794253521287,"sun"
"14-06-15",0,27.8,12.506066004411176,3.1870489062837977,"sun"
"16-06-15",0,22.92664192036142,11.1,2.8480296955662974,"sun"
"16-06-15",0,22.481305049928917,11.1,2.946884174988153,"sun"
"17-06-15",0,25,11.1,2.854321938493733,"sun"
"17-06-15",0,25,11.1,2.762244537529347,"sun"
"18-06-15",0,10.796131283750027,3.591478364083871,2.6620156840683236,"sun"
"18-06-15",0,24.09949809277491,13.9,2.8797992371099634,"sun"
"20-06-15",0,25.317928489210317,12.8,4.352988081535052,"sun"
"20-06-15",0,25.33792809142039,12.8,4.356321348570066,"sun"
"21-06-15",0,25.6,13.413981296954555,2.9949844141287945,"sun"
"21-06-15",0,26.05532186630518,14.35532186630518,3.217871253477928,"sun"
